Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
KaVontae Turpin,NYJ@DAL,1,0,0,0,0,0,0,2,6,0,0,1,9,0,0,0,0
Zamir White,LV@BUF,1,0,0,0,0,0,0,4,22,0,0,0,0,0,0,1,0
Kyle Allen,LV@BUF,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Andrew Beck,IND@HOU,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Matt Breida,NYG@ARI,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Chase Brown,BAL@CIN,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Michael Burton,WAS@DEN,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Dalvin Cook,NYJ@DAL,0,0,0,0,0,0,0,4,7,0,0,1,5,0,0,1,0
DeeJay Dallas,SEA@DET,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Erik Ezukanma,MIA@NE,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Breece Hall,NYJ@DAL,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0
Peyton Hendershot,NYJ@DAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Keaontay Ingram,NYG@ARI,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Velus Jones,CHI@TB,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0
Dare Ogunbowale,IND@HOU,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Gunner Olszewski,CLE@PIT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Laviska Shenault,NO@CAR,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
Isaiah Spiller,LAC@TEN,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Patrick Taylor,GB@ATL,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sean Tucker,CHI@TB,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0
Emanuel Wilson,GB@ATL,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Richie James,KC@JAX,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Brandon Powell,MIN@PHI,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
