Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Jonathan Mingo,GB@CAR,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
D.J. Montgomery,IND@ATL,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Chris Moore,SEA@TEN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
David Moore,JAX@TB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Cade Otton,JAX@TB,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Justyn Ross,LV@KC,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Miles Sanders,GB@CAR,1,0,0,0,0,0,0,3,3,0,0,1,5,0,0,0,0
Luke Schoonmaker,DAL@MIA,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Willie Snead,BAL@SF,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Isaiah Spiller,BUF@LAC,1,0,0,0,0,0,0,2,1,0,0,1,4,0,0,0,0
Patrick Taylor,GB@CAR,1,0,0,0,0,0,0,3,4,0,0,1,-1,0,0,0,0
Tre Tucker,LV@KC,1,0,0,0,0,0,0,1,5,0,0,1,-4,0,0,0,0
KaVontae Turpin,DAL@MIA,1,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0
Darnell Washington,CIN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Mitchell Wilcox,CIN@PIT,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Jamaal Williams,NO@LA,1,0,0,0,0,0,0,2,8,0,0,1,5,0,0,0,0
DeeJay Dallas,SEA@TEN,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Rico Dowdle,DAL@MIA,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Taysom Hill,NO@LA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
D'Ernest Johnson,JAX@TB,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Velus Jones,ARI@CHI,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Joshua Kelley,BUF@LAC,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Alexander Mattison,DET@MIN,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0
Dare Ogunbowale,CLE@HOU,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Trey Sermon,IND@ATL,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Jamison Crowder,WAS@NYJ,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Deonte Harty,BUF@LAC,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Boston Scott,NYG@PHI,-1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0
Sam Howell,WAS@NYJ,-2,22,6,56,0,2,0,0,0,0,0,0,0,0,0,0,0
Case Keenum,CLE@HOU,-2,17,11,62,0,2,0,0,0,0,0,0,0,0,0,0,0
