Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Laviska Shenault,CAR@TEN,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Sterling Shepard,NE@NYG,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Bennett Skowronek,LA@ARI,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Keith Smith,NO@ATL,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Tyjae Spears,CAR@TEN,1,0,0,0,0,0,0,2,6,0,0,1,1,0,0,0,0
Adam Thielen,CAR@TEN,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Ian Thomas,CAR@TEN,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Tommy Tremble,CAR@TEN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Marquez Valdes-Scantling,KC@LV,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Phillip Walker,CLE@DEN,1,13,6,56,0,0,0,1,-1,0,0,0,0,0,0,1,0
Mitchell Wilcox,PIT@CIN,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Charlie Woerner,SF@SEA,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Brock Wright,GB@DET,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Cartavious Bigsby,JAX@HOU,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
Devin Duvernay,BAL@LAC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,KC@LV,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
Zach Evans,LA@ARI,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Isaiah McKenzie,TB@IND,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Jaleel McLaughlin,CLE@DEN,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Kyle Trask,TB@IND,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike White,MIA@NYJ,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Zamir White,KC@LV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bailey Zappe,NE@NYG,0,14,9,54,0,1,0,0,0,0,0,0,0,0,0,0,0
Mac Jones,NE@NYG,-1,21,12,89,0,2,0,0,0,0,0,0,0,0,0,0,0
