Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Colby Parkinson,PHI@SEA,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Donovan Peoples-Jones,DEN@DET,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Byron Pringle,WAS@LA,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Bijan Robinson,ATL@CAR,1,0,0,0,0,0,0,7,11,0,0,1,3,0,0,1,0
Steven Sims,HOU@TEN,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Logan Thomas,WAS@LA,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Tyquan Thornton,KC@NE,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jeffery Wilson,NYJ@MIA,1,0,0,0,0,0,0,2,5,0,0,1,1,0,0,0,0
Kyle Allen,DAL@BUF,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
Cartavious Bigsby,BAL@JAX,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Sam Darnold,SF@ARI,0,3,2,20,0,0,0,2,-2,0,0,0,0,0,0,0,0
Derius Davis,LAC@LV,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,0
Kenyan Drake,TB@GB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D'Onta Foreman,CHI@CLE,0,0,0,0,0,0,0,6,-6,0,0,0,0,0,0,0,0
Xavier Hutchinson,HOU@TEN,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
D'Ernest Johnson,BAL@JAX,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
Hunter Luepke,DAL@BUF,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Kene Nwangwu,MIN@CIN,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Dameon Pierce,HOU@TEN,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Mason Rudolph,PIT@IND,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrod Taylor,NYG@NO,0,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Deven Thompkins,TB@GB,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Dorian Thompson-Robinson,CHI@CLE,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton Tune,SF@ARI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mike White,NYJ@MIA,0,2,2,4,0,0,0,2,-2,0,0,0,0,0,0,0,0
Jonathan Williams,WAS@LA,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Zach Wilson,NYJ@MIA,0,11,4,26,0,0,0,0,0,0,0,0,0,0,0,1,0
Trevor Siemian,NYJ@MIA,-1,26,14,110,0,2,0,0,0,0,0,0,0,0,0,1,0
Trent Taylor,CHI@CLE,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
