Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Bennett Skowronek,LA@CIN,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
JuJu Smith-Schuster,NE@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Jack Stoll,PHI@TB,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Ian Thomas,CAR@SEA,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Kadarius Toney,CHI@KC,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
C.J. Uzomah,NE@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Emanuel Wilson,NO@GB,1,0,0,0,0,0,0,2,6,0,0,1,6,0,0,0,0
Kyle Allen,BUF@WAS,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
C.J. Beathard,HOU@JAX,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison Bryant,TEN@CLE,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
Jason Cabinda,ATL@DET,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sam Darnold,NYG@SF,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Emari Demercado,DAL@ARI,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Marquise Goodwin,TEN@CLE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Connor Heyward,PIT@LV,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Alec Ingold,DEN@MIA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Kyle Juszczyk,NYG@SF,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Rashid Shaheed,NO@GB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Isaiah Spiller,LAC@MIN,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
Tyrod Taylor,NYG@SF,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Sean Tucker,PHI@TB,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Trayveon Williams,LA@CIN,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Sam Howell,BUF@WAS,-1,29,19,170,0,4,0,1,18,0,0,0,0,0,0,0,0
Blaine Gabbert,CHI@KC,-3,5,3,31,0,2,0,2,-1,0,0,0,0,0,0,0,0
