Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Chris Olave,TB@NO,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Donovan Peoples-Jones,BAL@CLE,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Allen Robinson,PIT@HOU,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Drew Sample,CIN@TEN,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
Tyler Scott,DEN@CHI,1,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0
Sterling Shepard,SEA@NYG,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Willie Snead,ARI@SF,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Cedric Tillman,BAL@CLE,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Marquez Valdes-Scantling,KC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
Deuce Vaughn,NE@DAL,1,0,0,0,0,0,0,8,9,0,0,1,2,0,0,0,0
Justin Watson,KC@NYJ,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Zamir White,LV@LAC,1,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
Mitchell Wilcox,CIN@TEN,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
Kyle Allen,MIA@BUF,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0
Mike Boone,PIT@HOU,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Sam Darnold,ARI@SF,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Tyler Huntley,BAL@CLE,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
D'Ernest Johnson,ATL@JAX,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Jerick McKinnon,KC@NYJ,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
Adam Prentice,TB@NO,0,0,0,0,0,0,0,1,5,0,0,1,5,0,0,1,0
Cooper Rush,NE@DAL,0,2,2,20,0,0,0,3,-2,0,0,0,0,0,0,0,0
Deebo Samuel,ARI@SF,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
Trey Sermon,LA@IND,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
Dorian Thompson-Robinson,BAL@CLE,0,36,19,121,0,3,0,4,24,0,0,0,0,0,0,0,0
Mitchell Trubisky,PIT@HOU,0,5,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Trayveon Williams,CIN@TEN,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Jameis Winston,TB@NO,-2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
