Player,Game,FantasyPoints,PassingAtt,PassingCmp,PassingYds,PssingTD,Int,2Pt,RushingAtt,RushingYds,RushingTD,2Pt,Rec,ReceivingYds,ReceivingTD,2Pt,Fumbles,TD
Kadarius Toney,KC@DEN,1,0,0,0,0,0,0,1,-3,0,0,1,4,0,0,0,0
Robert Tonyan,CHI@LAC,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
Darren Waller,NYJ@NYG,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Damien Williams,BAL@ARI,1,0,0,0,0,0,0,2,5,0,0,1,4,0,0,0,0
Brock Wright,LV@DET,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Olamide Zaccheaus,PHI@WAS,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
Dyami Brown,PHI@WAS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Michael Carter,NYJ@NYG,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Dalvin Cook,NYJ@NYG,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
Clyde Edwards-Helaire,KC@DEN,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
D'Wayne Eskridge,CLE@SEA,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0
Xavier Gipson,NYJ@NYG,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Marquise Goodwin,CLE@SEA,0,0,0,0,0,0,0,1,-5,0,0,0,0,0,0,0,0
D'Ernest Johnson,JAX@PIT,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
Kyle Juszczyk,CIN@SF,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Elijah Mitchell,CIN@SF,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
Cordarrelle Patterson,ATL@TEN,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
Cooper Rush,LA@DAL,0,3,2,3,0,0,0,3,-3,0,0,0,0,0,0,0,0
Miles Sanders,HOU@CAR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Trent Taylor,CHI@LAC,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
Dorian Thompson-Robinson,CLE@SEA,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke'Shawn Vaughn,TB@BUF,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Trayveon Williams,CIN@SF,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
Cartavious Bigsby,JAX@PIT,-1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0
Jaren Hall,MIN@GB,-1,4,3,23,0,0,0,2,-1,0,0,0,0,0,0,1,0
Malik Willis,ATL@TEN,-1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0
